year,month,EDACaP010101,EDACaP010102,EDACaP010103,EDACaP010104,EDACaP010105,EDACaP010106,EDACaP010201,EDACaP010202,EDACaP010203,EDACaP010204,EDACaP010205,EDACaP010206,EDACaP010207,EDACaP010208,EDACaP010209,EDACaP010210,EDACaP010301,EDACaP010302,EDACaP010303,EDACaP010304,EDACaP010305,EDACaP010306,EDACaP010307,EDACaP010401,EDACaP010402,EDACaP010403,EDACaP010404,EDACaP010405,EDACaP010406,EDACaP010407,EDACaP010408,EDACaP010501,EDACaP010502,EDACaP010503,EDACaP020101,EDACaP0201011,EDACaP020102,EDACaP020103,EDACaP020104,EDACaP020105,EDACaP0201051,EDACaP020106,EDACaP020201,EDACaP020202,EDACaP020203,EDACaP020204,EDACaP020205,EDACaP020206,EDACaP020207,EDACaP0202071,EDACaP020301,EDACaP020302,EDACaP020303,EDACaP020304,EDACaP020305,EDACaP020306,EDACaP020401,EDACaP020402,EDACaP020403,EDACaP020404,EDACaP020405,EDACaP020501,EDACaP020502,EDACaP020503,EDACaP020504,EDACaP020505,EDACaP030101,EDACaP030102,EDACaP030103,EDACaP030104,EDACaP030105,EDACaP030106,EDACaP030107,EDACaP030108,EDACaP030109,EDACaP030110,EDACaP030111,EDACaP030112,EDACaP030113,EDACaP030114,EDACaP030115,EDACaP030116,EDACaP030117,EDACaP030119,EDACaP030120,EDACaP030121,EDACaP030201,EDACaP030202,EDACaP030203,EDACaP030204,EDACaP030205,EDACaP030206,EDACaP030207,EDACaP030208,EDACaP030209,EDACaP030211,EDACaP030301,EDACaP030302,EDACaP030303,EDACaP030304,EDACaP030305,EDACaP030306,EDACaP030307,EDACaP030308,EDACaP030310,EDACaP030311,EDACaP030401,EDACaP030402,EDACaP030403,EDACaP030404,EDACaP030405,EDACaP030406,EDACaP030407,EDACaP030408,EDACaP030409,EDACaP030410,EDACaP030411,EDACaP030412,EDACaP030413,EDACaP030414,EDACaP030415,EDACaP030416,EDACaP030419,EDACaP030420,EDACaP030501,EDACaP030502,EDACaP030503,EDACaP030504,EDACaP030505,EDACaP030506,EDACaP030507,EDACaP030508,EDACaP030509,EDACaP030510,EDACaP030511,EDACaP030512,EDACaP030513,EDACaP030514,EDACaP030515,EDACaP030516,EDACaP030517,EDACaP030518,EDACaP030519,EDACaP030521,EDACaP030522,EDACaP030523,EDACaP030601,EDACaP030602,EDACaP030603,EDACaP030604,EDACaP030605,EDACaP030606,EDACaP030607,EDACaP030608,EDACaP030609,EDACaP030610,EDACaP030611,EDACaP030612,EDACaP030613,EDACaP030614,EDACaP030616,EDACaP030617,EDACaP030618,EDACaP030701,EDACaP030702,EDACaP030703,EDACaP030704,EDACaP030705,EDACaP030706,EDACaP030707,EDACaP030708,EDACaP030709,EDACaP030710,EDACaP030711,EDACaP030713,EDACaP030801,EDACaP030802,EDACaP030803,EDACaP030804,EDACaP030805,EDACaP030806,EDACaP030901,EDACaP030902,EDACaP030903,EDACaP030904,EDACaP030905,EDACaP030906,EDACaP030907,EDACaP031001,EDACaP031002,EDACaP031003,EDACaP031004,EDACaP031005,EDACaP031101,EDACaP031201,EDACaP040101,EDACaP040102,EDACaP040103,EDACaP040104,EDACaP040105,EDACaP040106,EDACaP040107,EDACaP040108,EDACaP040109,EDACaP040110,EDACaP040111,EDACaP040112,EDACaP040113,EDACaP040114,EDACaP040115,EDACaP040116,EDACaP040117,EDACaP040118,EDACaP040119,EDACaP040201,EDACaP040202,EDACaP040203,EDACaP040204,EDACaP040205,EDACaP040206,EDACaP040207,EDACaP040208,EDACaP040209,EDACaP040210,EDACaP040211,EDACaP040212,EDACaP040213,EDACaP040214,EDACaP040215,EDACaP040216
1989,2,1.44,0.74,0.05,0.05,0.72,4.3,4.91,3.96,0.66,0,0,0.08,0.27,0.24,0.21,4.04,5.88,5,0.41,3.6,2.2,0.43,5.11,11.32,4.39,9.46,17.32,17.32,25.97,31.55,18.74,0.32,1.36,1.2,23.64,26.4,19.57,18.49,20.27,31.77,48.92,40.15,20.29,5.11,10.22,19,0,11.52,0,16.82,34.73,41.54,31.02,35.39,45.82,35.07,38.87,49.56,31.78,29.72,45.99,51.5,39.7,48.25,48.79,45.82,3.97,13.61,10.89,2.53,0.81,0.22,1.2,1.26,2.5,1.99,2.28,0.83,0.09,0,3.95,1.34,6.97,13.61,1.12,5.84,8.26,1.23,4.62,8.72,13.58,19.22,15.88,13.1,6.21,9.63,16.34,39.59,24.56,20.27,24.13,24.13,30.57,57.1,20,23.47,25.42,37.22,40.77,34.81,53.11,56.76,57.82,56.24,49.03,42.78,25.42,34.43,38.92,66.78,49.66,34.43,25.75,49.66,41.66,42.21,48.36,41.39,55.3,47.16,65.01,53.05,43.08,39.56,39.69,39.56,27.69,35.81,35.07,23.07,31.38,20.36,29.05,48.56,43.08,41.39,17.28,20.88,23.72,23.85,27.03,27.03,28.48,10.53,18.58,16.15,16.15,22.89,16.25,31.51,28.48,22.89,12.07,6.7,9.12,12.07,8.49,14.95,13.31,17.28,12.41,12.41,10.46,4.72,8.16,7.15,17.52,13.84,18.77,8.81,6.18,11.94,15.7,15.7,11.28,11.94,0.75,14.95,67.37,65.29,42.75,48.79,55.89,2.81,67.37,0.61,1.62,1.24,1.66,1.62,2.19,1.88,1.4,1.41,1.4,0.14,2.79,1.66,6.05,5.9,3.26,1.66,6.05,1.88,3.82,6.12,11.26,4,20.1,8.58,13.84,14.87,14.87,5.36,5.36,7.2,6.96,13.15,13.15,13.06
1989,3,6.62,7.46,13.34,13.34,0.97,30.77,21.57,26.58,18,19.16,19.16,19.24,12.07,22.28,23.04,27.65,41.45,75,53.42,40.16,26.85,34.52,58.87,29.66,29.48,51.79,58.79,58.79,80.56,67,53.05,0,5.1,7.05,32.51,54.89,34.64,32.64,22.55,41.91,95.09,84.56,33.71,58.87,45.4,40.01,0,69.1,0,24.43,132.7,114.74,93.81,141.56,89.16,134.31,50.81,82.85,69.47,55.22,78.47,108.64,133.22,108.58,120.92,89.16,21.87,51.36,53.8,21.99,4.31,3.43,7.05,8.57,16.91,25.02,17.84,9.03,2.23,2.05,6.83,16.6,23.87,51.36,6.85,19.03,34.33,7.59,21.46,62.71,94.07,93.94,87.72,62.61,24.7,62.17,93.33,71.6,86.74,78.56,100.95,100.95,108.42,134.27,109.03,65.22,88.43,133.28,95.65,110.44,140.68,147.77,147.34,153.03,143.54,127.13,88.43,119.87,96.84,106.24,83.6,119.87,94.88,83.6,79.4,82.49,80.96,88.37,141.51,113.21,131.46,149.66,161.91,134.71,138.71,134.71,73.32,113.26,134.31,71.47,87.56,92.52,125.98,127.68,161.91,88.37,99.38,120.25,136.95,97.01,177.51,177.51,180,58.22,108.25,79.89,79.89,104.45,79.87,132.71,180,104.45,68.2,22.35,19.25,68.2,31.23,108.07,78.97,99.38,81.65,81.65,78.11,38.43,39.95,46.51,45.53,57.5,93.73,34.07,39.45,61.3,87.77,87.77,43.4,61.3,6.31,108.07,120.05,147.92,138.16,120.92,136.91,18.39,120.05,43.35,58.34,77.48,60.73,58.34,79.5,47.71,54.83,40.49,54.83,46.57,47.11,60.73,100.27,77.19,51.71,60.73,100.27,47.71,96.79,76.2,106.46,83.51,142.81,167.03,107.77,140.66,140.66,144.7,144.7,214.89,101.19,170.95,170.95,157.85
1989,4,14.71,22.41,20.81,20.81,16.84,33.06,33.68,36.01,25.35,23.09,23.09,28.18,20.09,13.07,21.3,12.83,58.52,51.3,56.87,63.59,32.71,38.73,50.77,41.73,37.82,33.79,52.2,52.2,62.91,71.53,65.65,10.49,19.17,16.8,49.84,103.76,53.31,42.06,59.18,71.93,94.02,143.66,36.87,50.77,48.68,40.19,0,46.96,0,70.27,138.2,110.63,115.36,144.59,74.94,166.64,98.93,101.24,72.35,60.45,98.19,120.39,155.48,118.61,137.71,74.94,37.16,52.62,53.38,33.46,21.33,11.7,16.8,30.89,30.65,22.68,29.12,17.33,7.7,8.04,21.37,18.37,30.17,52.62,18.9,31,34.69,12.52,20.98,45.24,62.55,54.75,76.73,59.46,23.52,39.58,73.93,61.03,58.56,65.13,79.63,79.63,93.64,116.88,62.57,58.29,60.92,74.25,90.19,94.48,107.46,125.67,148.38,131.01,88.62,91.75,60.92,95.22,125.58,95.43,92.2,95.22,101.44,92.2,88.06,83.11,87.99,71.73,129.75,147.31,142.49,123.09,105.65,158.78,114.05,158.78,65.88,143.28,166.64,112.63,124.24,111.84,132.37,91.67,105.65,71.73,66.84,80.69,91.9,89.07,79.53,79.53,112.41,48.02,80.84,62.78,62.78,80.83,78.92,104.88,112.41,80.83,50.17,28.72,14.72,50.17,35.79,64.61,56.73,66.84,54.15,54.15,46.84,33.39,38.43,33.35,58.81,59.86,52.65,33.41,29.34,51.68,71.07,71.07,43.22,51.68,27.58,64.61,163.62,110.65,136.51,137.71,140.32,22.03,163.62,47.36,37.43,58.92,50.73,37.43,58.34,37.94,45.88,39.79,45.88,31.93,53.95,50.73,59.21,54.82,42.66,50.73,59.21,37.94,46.41,33.84,58.76,40.11,104.43,70.67,74.68,84.13,84.13,57,57,73.55,58.82,108.81,108.81,89.54
1989,5,29.08,30.72,32.15,32.15,37.26,49.3,23.68,25.47,34.71,23.93,23.93,30.86,39.68,41.12,33.99,35.72,24.16,27.38,27.59,28.32,29.69,25.97,20.8,14.6,13.38,8.23,11.44,11.44,32.88,17.44,20.12,51.84,61.46,166.92,6.59,9.13,4.33,2.35,4.09,8.09,16.29,15.47,11.04,20.8,14.63,14.32,0,12.72,0,20.07,10.7,12.97,14.75,9.17,11.37,13.43,11.42,20.13,15.47,25.27,19.15,9.12,9.39,11.33,16.77,11.37,75.79,87.13,110.29,112.43,110.57,86.04,166.92,106.92,99.7,78.31,95.67,152.67,98.18,121.04,135.17,44.51,52.46,87.13,147.69,100.47,45.93,43.25,62.42,65.34,36.9,27.85,32.77,45.91,89.86,60.66,37.4,21.44,20.66,33.25,25.34,25.34,32.51,22.62,26.65,23.59,20.78,19.67,21.59,28.93,22,20.88,18.44,19.25,23.13,18.25,20.78,29.24,23.58,14.79,12.87,29.24,29.95,12.87,14.47,21.84,20.25,15.7,19.41,20.26,24.81,19.71,16.47,13.46,14.28,13.46,12.23,12.87,13.43,10.55,11.52,10,14.09,15.09,16.47,15.7,59.63,52.55,38.29,31.94,33.58,33.58,50.52,64.15,47.64,48.91,48.91,40.65,46.27,26.91,50.52,40.65,64.09,122.63,91.14,64.09,113.64,149.57,89.48,59.63,72.64,72.64,99.84,103.78,119.33,33.85,28.15,36.97,28.49,23.09,51.41,159.7,194.2,194.2,195.29,159.7,148.63,149.57,20.96,16.74,10.02,16.77,18.2,101.51,20.96,222.88,210.67,181.3,205.11,210.67,185.82,221.42,229.06,227.23,229.06,239.91,224.56,205.11,175.43,205.49,250.36,205.11,175.43,221.42,223.32,164.86,202.5,204.25,91.32,172.56,128.55,111.3,111.3,173.67,173.67,155.38,172.04,116.71,116.71,89.35
1989,6,131.01,103.16,90,90,206.19,190.24,48.09,31.73,45.4,55.11,55.11,72.52,95.13,83.92,61.52,61.26,24.6,17.64,16.82,26.64,28.48,17.6,5.16,40.53,17.31,11.78,17.36,17.36,2.64,1.49,16.62,149.4,200.19,228.88,0.53,0.01,0.51,0.55,0.48,0.67,0,0,0,5.16,3.1,0.98,0,1.53,0,5.22,13.65,22.94,5.93,15.88,7.26,31.38,0,0.31,0,0.17,0.2,0,17.03,3.94,13.73,7.26,209.46,180.65,153.44,180.03,193.77,236.99,228.88,182.01,133.6,121.7,165.68,192.19,207.56,170.53,182.54,86.39,60.42,180.65,229.31,183.87,77.49,97.93,117.17,86.33,49.43,27.38,49.69,67.51,131.2,79.4,29.72,5.26,15.65,24.44,17.81,17.81,18.99,5.56,22.71,21.79,32.54,23.44,11.72,14.8,10.98,11.38,15.55,16.87,13.65,27.22,32.54,41.74,38.03,22.82,16.58,41.74,50.4,16.58,31.5,38.92,46.46,38.8,30.86,21.45,22.63,36.38,35,33.51,43.61,33.51,52.78,48.04,31.38,50.57,33.49,46.5,48.25,31.11,35,38.8,119.38,94.55,79.04,58.96,75.82,75.82,108.13,96.83,105.23,107.07,107.07,108.09,89.17,53.73,108.13,108.09,100.6,196.99,147.31,100.6,197.68,179.72,142.65,119.38,126.26,126.26,153.57,151.55,218.96,50.24,24.46,36.18,24.97,42.48,69.26,209.75,210.7,210.7,234.91,209.75,206.87,179.72,15.78,6.25,23.7,13.73,10.31,133.69,15.78,252.22,259.77,339.97,287.76,259.77,266.13,238.11,258.06,183.51,258.06,216.05,240.91,287.76,318.15,267.09,182.87,287.76,318.15,238.11,228.03,262.47,252.99,255.53,211.61,298.37,237.17,219.93,219.93,306.06,306.06,278.53,260.45,209.68,209.68,201.5
1989,7,261.56,275.63,255.37,255.37,347.33,341.04,168.08,143.8,206.29,188.05,188.05,240.76,250.16,236.21,231.85,211.38,124.97,97.68,104.95,124.67,158.93,124.94,74.81,193.47,144.71,146.84,196.11,196.11,121,136.97,201.02,234.76,384.89,438.09,43.69,29.11,13.62,20.81,22.26,38.14,98.28,83.68,41.21,74.81,103.79,65.07,0,19.1,0,20.82,55.61,84.28,64.35,66.42,69.43,133.84,62.18,90.29,42.57,53.22,111.77,69.86,97.54,63.95,112.54,69.43,396.8,337.74,357.99,381.29,366.2,228.58,438.09,332.49,347.28,353.3,295.28,321.59,247.62,296.57,368.04,348.19,253.67,337.74,367.5,333.69,297.94,359.92,404.78,366.94,254.81,208.29,246.45,294.82,385.7,306.2,227.57,152.93,213.88,203.38,208.61,208.61,217.66,140.5,227.36,205.81,223.08,253.67,199.89,198.64,195.16,162.22,181.7,254.02,239.89,255.17,223.08,213.16,187.1,171.01,214.48,213.16,243.75,214.48,149.96,179.68,214.27,213.69,231.46,246.65,166.13,196.9,181.24,132.51,204.25,132.51,268.78,213.87,133.84,249.3,159.02,231.8,238.65,157.27,181.24,213.69,363.39,353.78,317.49,271.61,312.94,312.94,355.58,303.53,320.33,313.4,313.4,330.76,276.33,231.26,355.58,330.76,294.73,458.42,376.02,294.73,422.7,396.87,355.65,363.39,331.76,331.76,322.97,260.61,429.29,216.74,222.48,274.31,226.82,196.9,225.1,434.7,444.27,444.27,464.1,434.7,416.48,396.87,176.21,118.54,120.77,112.54,110,433.42,176.21,364.6,395.7,395.24,402.88,395.7,394.55,355,363.88,319.58,363.88,337.51,266.31,402.88,335.22,328.76,255.12,402.88,335.22,355,323.84,275.35,330.1,304.58,279.65,404.44,344.64,314.69,314.69,407.93,407.93,351.66,365.47,319.56,319.56,286.55
1989,8,177.42,178.93,219.7,219.7,285.26,279.78,123.64,101.1,128.9,154.61,154.61,203.99,207.63,171.17,170.22,166.85,75.79,59.12,71.62,95.12,93.04,73.74,46.54,161.37,95.64,103.26,147.31,147.31,107.74,99.64,152.49,258.72,332.7,360.17,32.99,41.85,14.62,19.47,23.22,35.86,89.01,75.21,57.41,46.54,59.04,64.01,0,30.2,0,23.77,129.36,151.19,57.21,149.17,114.57,224.23,59.33,67.86,66.03,56.77,93.82,86.89,135.59,82.22,139.14,114.57,290.43,266.03,266.62,253.63,242.82,310.01,360.17,284.65,261.84,301.53,255.35,267.77,268.17,266.03,315.89,298.72,235.38,266.03,310.05,298.79,323.02,341.67,402.43,377.91,273.72,212.37,242.88,276.52,343.25,298.9,239.35,137.31,171.55,223.58,234.17,234.17,200.4,148.34,212.78,191.6,230.34,268.62,224.2,225.3,224.29,177.2,195.65,298.09,247.1,301.45,230.34,251.18,248.07,273.71,330.9,251.18,258.1,330.9,273.61,282.5,317.28,301.65,285.36,344.83,219.19,222.24,249.03,203.71,273.22,203.71,291.1,290.32,224.23,317.85,248.2,299.62,292.86,245.08,249.03,301.65,326.01,299.74,265.39,247.5,280.21,280.21,365.63,246.25,345.52,343.74,343.74,370.84,316.45,258.07,365.63,370.84,284.41,413.22,321.18,284.41,349.1,317.63,301.64,326.01,247.45,247.45,221.22,219.73,382.75,163.82,176.19,217.53,195.75,156.44,193.23,381.19,376.57,376.57,426.4,381.19,342.85,317.63,196.84,137.73,139.06,139.14,120.52,344.84,196.84,354.34,369.17,385.74,418.31,369.17,356.54,335.47,328.53,309.09,328.53,329.95,322,418.31,366.36,365.33,241.23,418.31,366.36,335.47,276.44,262.08,322.1,321.16,279.93,383.35,316.47,317.07,317.07,385.33,385.33,352.42,325.15,286.13,286.13,269.43
1989,9,85.73,55.02,50.42,50.42,113.35,106.97,26.29,15.09,26.05,48.07,48.07,47.79,60.4,33.51,22.8,27.02,9.39,11.06,10.93,11.48,17.78,21.97,11.48,29.25,25.43,30.36,45.1,45.1,37.7,34.06,47.37,140.7,182.64,235.7,6.63,15.17,24.88,23.2,12.35,12.81,29.42,30.84,5.86,11.48,12.08,9.93,0,2.21,0,26.48,42.11,36.34,38.2,43.69,52.76,68.83,30.05,36.68,18.5,18.37,26.25,31.93,66.13,47.73,94.71,52.76,147.64,86.54,84.31,106.24,123.43,179.67,235.7,129.37,71.67,68.76,85.58,144.35,159.29,200.23,193.61,42.41,31.31,86.54,213.57,158.06,77.85,82,134.66,108.51,79.07,65.32,80.8,132.54,212.66,182.38,52.14,44.5,75.76,53.7,77.14,77.14,107.78,61.72,65.72,59.42,77.26,123.16,110.79,97.17,123.25,96.77,112.53,154.96,135.93,119.37,77.26,89.78,61.7,91.62,86.34,89.78,67.83,86.34,89.35,89.41,77.89,82.48,145.57,150.32,146.7,142.94,136.68,89.71,126.92,89.71,97.1,89.71,68.83,111.1,82.25,103.77,110.68,99.21,136.68,82.48,197,164.6,120.23,85.74,141.23,141.23,169.26,162.37,164.54,175.9,175.9,169.17,137.49,121.09,169.26,169.17,206.83,283.81,176.56,206.83,270.07,243.75,213.58,197,162.59,162.59,181.85,206.63,294.57,33.05,36.96,48.98,50.02,25.22,37.63,269.47,279.15,279.15,318.86,269.47,249.67,243.75,118.51,65.48,75.24,94.71,87.89,233.49,118.51,338.29,347.44,350.06,352.98,347.44,374.08,331.04,329.92,284.83,329.92,311.56,317.62,352.98,312.78,346.94,238.79,352.98,312.78,331.04,294.04,258,287.82,323.78,139.44,237.12,214.04,160.65,160.65,290.11,290.11,255.25,235.64,194.09,194.09,135.24
1989,10,16.96,18.38,18.83,18.83,15.07,29.27,17.61,12.34,9.65,22.75,22.75,21.07,18.46,13.68,7.51,11.69,6.91,14.02,11.85,12.51,10.83,12.67,8.36,4.63,0.87,2.15,13.79,13.79,14.92,16.23,24.02,26.15,34.53,41.23,0,0,0,2.92,0,0,9.05,8.22,0,8.36,4.74,0,0,5.55,0,0,15.35,12.42,6.39,7.05,9.59,17.49,0,7.53,0.44,3,13.4,6.86,9.25,8.02,21.95,9.59,34.74,43.43,41.89,37.82,47.04,36.61,41.23,54.01,32.58,48.56,36.45,88.24,60.57,67.45,79.02,40.91,23.93,43.43,56.46,57.17,52.04,56.87,68.66,59.05,36.15,20.37,39.99,54.68,68.11,59.3,24.39,23.57,30.22,19.71,28.26,28.26,40.39,29.93,25.96,16.44,24.82,27.78,27.02,32.06,39.81,37.38,33.49,38.73,36.81,30.7,24.82,29.58,26.85,28.91,27.53,29.58,31.72,27.53,18.77,17.03,12.27,19.37,44.52,38.37,35.24,38.24,30.77,19.08,26.22,19.08,12.41,20.37,17.49,13.66,11.01,19.2,29.19,14.6,30.77,19.37,64.83,61.38,59.05,43.91,37,37,54.73,28.14,51.98,29.67,29.67,33.35,25.85,26.73,54.73,33.35,80.01,102.55,77.74,80.01,92.28,116.2,78.14,64.83,68.89,68.89,89.7,60.13,92.72,21.61,16.06,25.03,18.21,10.35,28.83,114.31,126.14,126.14,155.36,114.31,82.14,116.2,31.75,18.65,13.13,21.95,19.83,79.99,31.75,100.28,99.51,155.58,102.77,99.51,123.76,116.47,111.06,91.48,111.06,101.59,142.68,102.77,148.18,138.05,110.09,102.77,148.18,116.47,103.37,95.81,81.38,95.66,76.75,115.93,65.8,85.67,85.67,127.66,127.66,109.14,78.11,88.75,88.75,63.63
1989,11,11.35,14.53,9.03,9.03,7.2,8.66,6.06,8.86,8.6,1.49,1.49,7.12,7.74,6.45,6.07,6.42,10.96,11.02,10.58,12.69,10.1,9.29,10.94,8.78,7.22,5.88,6.86,6.86,9.62,9.12,10.01,5.12,9.12,6.27,0,6.71,8.03,7.4,8.59,3.87,9.21,7.73,7.92,10.94,10.33,8.89,0,14.07,0,8.12,4.33,5.65,5.88,6.31,6.39,8.4,7.48,8.55,6.45,7.23,11.36,8.59,8.03,7.45,7.91,6.39,7.91,15.8,13.89,8.29,5.3,2.96,6.27,10.33,7.82,8.31,8.34,6.82,4.99,2.07,12.08,6.94,8.07,15.8,12.13,6.76,6.94,7.17,9.41,9.1,9.53,10.04,8.69,8.24,7.06,13.03,8.6,10.03,8.67,8.95,8.17,8.17,10.06,8.79,7.57,8.55,7.44,4.76,7.48,9.18,8.3,8.18,7.77,5.72,6.06,1.71,7.44,8.11,7.55,7.3,4.37,8.11,8.4,4.37,6.74,6.59,5.74,5.62,8.97,6.91,9.2,9.77,8.7,8.36,8.56,8.36,5.62,8.13,8.4,6.27,7.12,3.88,7.51,8.52,8.7,5.62,9.3,7.8,6.29,8.25,5.91,5.91,5.47,19.98,10.36,14.12,14.12,8.86,8.38,7.1,5.47,8.86,8.79,9.02,8.82,8.79,10.96,14.7,12.43,9.3,18.47,18.47,18.73,26.07,16.53,9.29,8.17,8.56,7.93,9.57,9.26,19.12,16.52,16.52,13.39,19.12,6.94,14.7,8.94,9.2,8.82,7.91,7.96,8.75,8.94,17.58,18.93,22.99,23.04,18.93,20.86,24.11,19.32,21.72,19.32,22.97,26.54,23.04,25.11,24.65,29.74,23.04,25.11,24.11,19.07,21.66,22.37,24.95,10.26,20.89,15.57,16.24,16.24,20.82,20.82,22.97,18,18.47,18.47,17.55
1989,12,1.11,1.51,2.4,2.4,3.86,14.16,3.97,6.69,7.23,0.28,0.28,2.86,5.14,7.23,5.34,9.53,13.49,22.24,19.88,13.22,7.45,8.68,17.45,10.69,4.68,7.5,8.92,8.92,29.61,29.59,17.25,0.28,1.83,1.7,9.95,9.59,1.26,5.65,2.32,10.09,28.25,34.1,18.22,17.45,13.47,17.12,0,34.79,0,3.52,16.35,26.91,15.54,16.57,28.19,17.2,19.05,34.37,15.37,19.34,37.47,27,15.75,26.99,32.42,28.19,6.07,27.17,17.25,6.97,2.98,0.3,1.7,3.44,7.48,6.48,4.16,0.14,0.1,0,2.14,6.86,9.53,27.17,1.13,3.91,15.99,6.67,13.73,26.23,30.15,28.68,30.49,27.68,10.88,21.49,19.32,32.85,29.18,24.55,32.83,32.83,46.44,41.33,25.88,35.71,39.51,47.56,38.2,44.36,55.08,50.7,60.34,50.63,65.49,40.85,39.51,29.4,30.46,21.03,22.61,29.4,46.72,22.61,15.05,17.16,15.73,17.12,31.2,38.64,38.56,29.75,22.84,16.31,19.17,16.31,17.18,17.68,17.2,13.58,15,9.09,17.43,18.21,22.84,17.12,36.19,43.38,50.17,45.13,53.25,53.25,59.51,24.51,60.41,36.59,36.59,38.83,30.02,34.19,59.51,38.83,20.54,5.29,7.9,20.54,10.6,27.97,26.33,36.19,32.37,32.37,32.22,29.4,10.61,11.45,9.74,15.24,14.64,11.02,9.88,18.73,31.93,31.93,20.61,18.73,0.72,27.97,47.35,37.92,17.84,32.42,37.92,7.26,47.35,8.62,9.95,23.33,17.59,9.95,18.42,18.69,10.58,6.73,10.58,8.19,27.83,17.59,34.43,34.72,7.64,17.59,34.43,18.69,29.58,30.32,41.69,24.44,71.41,68.1,47.38,61.22,61.22,55.5,55.5,80.62,44.69,78.75,78.75,72.56
1990,1,0,0,2.05,2.05,4.96,12.4,2.72,3.39,4.58,1.03,1.03,1.65,3.09,3,0.23,7.15,3.06,8.44,2.81,3.7,0.49,0.1,8.94,8.99,2.19,7.49,8.76,8.76,19.47,24.07,9.08,0,0,0,6.14,13.88,6.21,2.94,4.82,11.53,23.26,19.26,21.46,8.94,13.47,19.39,0,19.37,0,8.74,9.03,6.1,17.19,8.01,17.03,7.15,21.54,22.25,19.57,22.42,30.58,28.84,10.43,30.78,25.12,17.03,5.24,11.44,6.45,3.24,3.74,0.05,0,0,4.49,0.33,0.31,0,0,0,0.44,1.26,6.3,11.44,0,0.62,2.16,0.62,0,5.99,11.04,10.28,9.67,8.67,0.42,4.56,11.07,24.68,16.82,14.31,15.9,15.9,25.38,35.45,18.79,11.79,13.57,18.85,26.19,31.94,37.34,49.08,45.86,27.45,27.23,23.33,13.57,10.77,13,18.3,26.32,10.77,10.06,26.32,8.48,8.29,7.26,6.94,24.45,26.73,37.25,21.08,15.41,9.53,8.81,9.53,6.18,8.26,7.15,6.47,5.94,4.87,4.46,13.94,15.41,6.94,8.72,8.25,8.18,8.88,9.81,9.81,10.74,5.66,9.54,7.5,7.5,9.57,4.62,8.96,10.74,9.57,6.79,5.12,4.65,6.79,6.85,18.18,9.79,8.72,7.66,7.66,11.27,4.5,5.78,12.15,12.6,9.83,12.2,9.37,6.26,14.68,26.45,26.45,16.22,14.68,0,18.18,42.23,39,12.91,25.12,35.43,1.72,42.23,0.08,0.58,4.22,1.04,0.58,3.81,4.56,0,2.72,0,0.42,6.94,1.04,7.9,6.71,5.16,1.04,7.9,4.56,1.72,5.4,7.51,2.7,9.3,6.64,6.14,7.9,7.9,3.9,3.9,7.76,1.88,11.25,11.25,8.5
1990,2,0,0,0,0,0,3.33,6.57,7.97,6.85,1.08,1.08,0,0.42,3.42,2.67,10.45,11.52,10.83,6.86,8.84,9.16,8.8,16.01,22.28,16.25,29.9,37.78,37.78,54.06,57.06,36.05,0.06,0,0,66.25,66.83,39.99,63.07,69.44,80.24,105.4,93.96,49.78,16.01,27.55,46.25,0,20.51,0,27.6,153.63,231.49,120.06,148.94,131.42,124.59,77.08,89.56,78.15,69.31,67.29,106.54,129.09,108.12,106.83,131.42,1.93,14.65,10.71,1.04,0,0,0,0,1.52,1.07,1.25,0,0,0,4.17,4.28,7.96,14.65,0,6.1,12.22,3.65,8.47,14.47,23.42,35.63,30.69,24.77,10.32,17.67,26.72,64.83,40.67,34.69,40.73,40.73,57.88,95.62,32.83,45.55,61.92,69.06,63.25,62.93,90.09,99.15,97.23,90.27,87.69,86.22,61.92,69.36,74.21,105.06,85.85,69.36,69.2,85.85,87.07,77.28,87.01,83.04,105.38,89.42,102.48,100.5,99.81,106.99,91.75,106.99,88.08,123.95,124.59,116.58,156.98,132.03,88.21,106.09,99.81,83.04,30.09,37.69,49.73,58.71,51.67,51.67,50.29,16.47,30.57,29.73,29.73,43.3,31.54,58.88,50.29,43.3,22.34,7.21,11.97,22.34,11.34,22.15,22.55,30.09,19.73,19.73,16.16,8.65,9.26,12.76,31.79,21.89,32.81,16.59,7.39,14.08,20.05,20.05,14.74,14.08,1.74,22.15,111.03,113.51,134.83,106.83,99.91,6.23,111.03,6.65,7.55,10.07,9.59,7.55,7.82,7.4,7.72,5.07,7.72,7.29,12.04,9.59,16.04,11.9,7.06,9.59,16.04,7.4,11.49,9.01,18.95,6.42,49.06,17.44,24.61,29.6,29.6,12.52,12.52,11.93,11.75,30.3,30.3,32.02
